Closure-39,6081
Lang-63,1415
Closure-62,460
Closure-111,5319
Math-21,2691
Lang-34,3994
Math-19,5134
Math-54,13341
Chart-3,1478
Time-19,5594
Math-71,5269
Lang-6,817
Math-70,191
Closure-38,5106
Math-83,2664
Math-44,6092
Math-8,1214
Math-96,189
Math-52,17043
Closure-44,5668
Chart-15,6486
Chart-9,1700
Lang-52,255
Math-4,6882
Mockito-35,2590
Time-21,5772
Closure-126,8291
Math-80,17663
Closure-92,6383
Closure-3,6172
Math-85,968
Math-14,1441
Chart-18,640
Closure-109,6504
Mockito-18,1525
Chart-19,8487
Math-104,687
Closure-105,8506
Math-2,1279
Math-35,90
Math-92,396
Math-105,164
Chart-8,424
Math-38,6699
Chart-20,403
Closure-28,6883
Closure-18,7738
Closure-123,7481
Math-48,1171
Mockito-36,3069
Closure-116,6181
Closure-40,7692
Math-93,126
Math-86,4618
Mockito-22,1164
Lang-35,209
Math-6,9295
Closure-33,7488
Closure-25,7645
Lang-26,1840
Math-81,13784
Closure-9,16298
Mockito-9,5421
Mockito-10,5231
Mockito-11,4721
Mockito-21,5242
